Date,Open,High,Low,Close,Adj Close,Volume
2021-01-27,86600,87700,85600,85600,78664.1015625,26423070
2021-01-28,83200,85600,83200,83700,76918.0703125,31859808
2021-01-29,84500,85000,82000,82000,75355.8046875,39615978
2021-02-01,81700,83400,81000,83000,76274.78125,28046832
2021-02-02,84100,86400,83700,84400,77561.3359375,26302077
2021-02-03,84800,85400,83400,84600,77745.140625,22112205
2021-02-04,83500,83800,82100,82500,75815.28125,24171688
2021-02-05,83100,84000,82500,83500,76734.265625,18036835
2021-02-08,83800,84200,83000,83000,76274.78125,15338765
2021-02-09,84000,84800,82700,82700,75999.0859375,20898332
2021-02-10,82600,82600,81600,81600,74988.21875,23025766
2021-02-15,83800,84500,83300,84200,77377.5390625,23529706
2021-02-16,84500,86000,84200,84900,78020.828125,20483100
2021-02-17,83900,84200,83000,83200,76458.578125,18307735
2021-02-18,83200,83600,82100,82100,75447.703125,21327683
2021-02-19,82300,82800,81000,82600,75907.1875,25880879
2021-02-22,83800,84200,82200,82200,75539.59375,25419886
2021-02-23,81200,82900,81100,82000,75355.8046875,20587314
2021-02-24,81800,83600,81300,82000,75355.8046875,26807651
2021-02-25,84000,85400,83000,85300,78388.40625,34155986
2021-02-26,82800,83400,82000,82500,75815.28125,38520800
2021-03-02,85100,85300,83000,83600,76826.171875,33498180
2021-03-03,83500,84000,82800,84000,77193.7578125,19882132
2021-03-04,82600,83200,82200,82400,75723.3984375,24348331
2021-03-05,81100,82600,81100,82100,75447.703125,20508971
2021-03-08,82900,83000,81600,82000,75355.8046875,17641256
2021-03-09,81400,81900,80600,81400,74804.421875,25420764
2021-03-10,82400,82500,80700,80900,74344.9375,20038422
2021-03-11,81000,82500,81000,82000,75355.8046875,23818297
2021-03-12,83100,83500,82400,82800,76090.96875,13530573
2021-03-15,82800,82900,81800,81800,75172.015625,13735798
2021-03-16,82200,83000,82100,82800,76090.96875,12293537
2021-03-17,82800,82900,82000,82300,75631.4921875,11625146
2021-03-18,82800,83800,82600,82900,76182.890625,18585244
2021-03-19,82100,82500,81800,81900,75263.90625,15869700
2021-03-22,82000,82300,81700,82000,75355.8046875,12670506
2021-03-23,82600,82900,81800,81800,75172.015625,13299907
2021-03-24,81000,81600,80700,81000,74436.828125,17926638
2021-03-25,81000,82100,80800,81200,74620.640625,14758826
2021-03-26,81400,81600,81000,81500,74896.3125,12845778
2021-03-29,81700,81700,81000,81600,74988.21875,14952134
2021-03-30,81600,82300,81300,82200,75875.2734375,13121698
2021-03-31,82400,82700,81400,81400,75136.8359375,17240518
2021-04-01,82500,83000,82000,82900,76521.4296875,18676461
2021-04-02,84000,85200,83900,84800,78275.21875,22997538
2021-04-05,85800,86000,84800,85400,78829.078125,16255990
2021-04-06,86200,86200,85100,86000,79382.90625,19042023
2021-04-07,86100,86200,85400,85600,79013.65625,17885538
2021-04-08,85700,85700,84100,84700,78182.9296875,19244259
2021-04-09,84700,84900,83400,83600,77167.546875,18193707
2021-04-12,84100,84100,83100,83200,76798.3359375,12915282
2021-04-13,83000,84500,82800,84000,77536.7890625,15238206
2021-04-14,84000,84300,83400,84000,77536.7890625,13794652
2021-04-15,83700,84500,83400,84100,77629.078125,16377412
2021-04-16,84700,84700,83600,83900,77444.4765625,15429522
2021-04-19,83800,84000,83300,83300,76890.6328125,15287311
2021-04-20,83300,84000,83100,83900,77444.4765625,15521965
2021-04-21,83300,83500,82500,82600,76244.5,21636079
2021-04-22,82900,83000,82400,82400,76059.890625,13934746
2021-04-23,81900,82900,81600,82800,76429.1015625,17805080
2021-04-26,82900,83500,82600,83500,77075.25,15489938
2021-04-27,83200,83300,82500,82900,76521.4296875,12941533
2021-04-28,83200,83200,82100,82100,75782.9765625,15596759
2021-04-29,82400,82500,81500,81700,75413.7421875,20000973
2021-04-30,81900,82100,81500,81500,75229.140625,18673197
2021-05-03,81000,82400,81000,81700,75413.7421875,15710336
2021-05-04,81900,82600,81800,82600,76244.5,12532550
2021-05-06,81700,82300,81700,82300,75967.5859375,17047511
2021-05-07,81800,82100,81500,81900,75598.3515625,14154882
2021-05-10,82300,83500,81800,83200,76798.3359375,19385027
2021-05-11,82500,82600,81100,81200,74952.2109375,28996680
2021-05-12,80800,81200,79800,80000,73844.546875,35812268
2021-05-13,78900,79600,78400,78500,72459.96875,31490096
2021-05-14,79000,80300,78900,80100,73936.859375,16450920
2021-05-17,80800,80900,79200,79600,73475.328125,17740855
2021-05-18,79600,80000,79100,79600,73475.328125,17494407
2021-05-20,79400,79700,79100,79500,73383.015625,16541828
2021-05-21,80100,81500,79800,80100,73936.859375,20961714
2021-05-24,80100,80400,79500,79700,73567.625,13398666
2021-05-25,80000,80400,79800,79900,73752.2421875,13628942
2021-05-26,80400,80500,79700,79800,73659.9453125,11984359
2021-05-27,80000,80000,79100,79600,73475.328125,23198510
